DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2024-03-04	38200428	Hong JY	2024-01-10	BMC Genomics	www.ncbi.nlm.nih.gov/pubmed/38200428	Polygenic risk score model for renal cell carcinoma in the Korean population and relationship with lifestyle-associated factors.	Renal cell carcinoma	992 Korean ancestry cases, 3,431 Korean ancestry controls	NA	1p36.32	1	4143930		LINC02780 - EEF1DP6	ENSG00000284668	ENSG00000229280		131226	31598	rs72851444-?	rs72851444	0	72851444	intergenic_variant	1	NR	4E-6	5.3979400086720375		0.546		NR [3356024] (imputed)	N	renal cell carcinoma	http://www.ebi.ac.uk/efo/EFO_0000681	GCST90319855	Genome-wide genotyping array
2024-03-04	38200428	Hong JY	2024-01-10	BMC Genomics	www.ncbi.nlm.nih.gov/pubmed/38200428	Polygenic risk score model for renal cell carcinoma in the Korean population and relationship with lifestyle-associated factors.	Renal cell carcinoma	992 Korean ancestry cases, 3,431 Korean ancestry controls	NA	1p34.3	1	39073371		NDUFS5 - MACF1	ENSG00000168653	ENSG00000127603		38735	7945	rs12135478-?	rs12135478	0	12135478	intergenic_variant	1	NR	5E-6	5.301029995663981		0.583		NR [3356024] (imputed)	N	renal cell carcinoma	http://www.ebi.ac.uk/efo/EFO_0000681	GCST90319855	Genome-wide genotyping array
2024-03-04	38200428	Hong JY	2024-01-10	BMC Genomics	www.ncbi.nlm.nih.gov/pubmed/38200428	Polygenic risk score model for renal cell carcinoma in the Korean population and relationship with lifestyle-associated factors.	Renal cell carcinoma	992 Korean ancestry cases, 3,431 Korean ancestry controls	NA	1p31.2	1	68686906		DEPDC1-AS1 - LINC01707	ENSG00000234264	ENSG00000223883		148279	368932	rs57315464-?	rs57315464	0	57315464	intron_variant	1	NR	6E-6	5.221848749616356		0.557		NR [3356024] (imputed)	N	renal cell carcinoma	http://www.ebi.ac.uk/efo/EFO_0000681	GCST90319855	Genome-wide genotyping array
2024-03-04	38200428	Hong JY	2024-01-10	BMC Genomics	www.ncbi.nlm.nih.gov/pubmed/38200428	Polygenic risk score model for renal cell carcinoma in the Korean population and relationship with lifestyle-associated factors.	Renal cell carcinoma	992 Korean ancestry cases, 3,431 Korean ancestry controls	NA	2p25.2	2	5534212		RNU6-649P - LINC01248	ENSG00000207192	ENSG00000224128		588829	68293	rs1108459-?	rs1108459	0	1108459	intergenic_variant	1	NR	6E-6	5.221848749616356		0.595		NR [3356024] (imputed)	N	renal cell carcinoma	http://www.ebi.ac.uk/efo/EFO_0000681	GCST90319855	Genome-wide genotyping array
2024-03-04	38200428	Hong JY	2024-01-10	BMC Genomics	www.ncbi.nlm.nih.gov/pubmed/38200428	Polygenic risk score model for renal cell carcinoma in the Korean population and relationship with lifestyle-associated factors.	Renal cell carcinoma	992 Korean ancestry cases, 3,431 Korean ancestry controls	NA	2p25.2	2	6453994		LINC01247 - LINC01824	ENSG00000227007	ENSG00000226488		78572	41657	rs56354798-?	rs56354798	0	56354798	intergenic_variant	1	NR	9E-7	6.045757490560675		0.549		NR [3356024] (imputed)	N	renal cell carcinoma	http://www.ebi.ac.uk/efo/EFO_0000681	GCST90319855	Genome-wide genotyping array
2024-03-04	38200428	Hong JY	2024-01-10	BMC Genomics	www.ncbi.nlm.nih.gov/pubmed/38200428	Polygenic risk score model for renal cell carcinoma in the Korean population and relationship with lifestyle-associated factors.	Renal cell carcinoma	992 Korean ancestry cases, 3,431 Korean ancestry controls	NA	2q22.1	2	141455698		LRP1B			ENSG00000168702			rs76670552-?	rs76670552	0	76670552	intron_variant	0	NR	9E-6	5.045757490560675		0.603		NR [3356024] (imputed)	N	renal cell carcinoma	http://www.ebi.ac.uk/efo/EFO_0000681	GCST90319855	Genome-wide genotyping array
2024-03-04	38200428	Hong JY	2024-01-10	BMC Genomics	www.ncbi.nlm.nih.gov/pubmed/38200428	Polygenic risk score model for renal cell carcinoma in the Korean population and relationship with lifestyle-associated factors.	Renal cell carcinoma	992 Korean ancestry cases, 3,431 Korean ancestry controls	NA	3p25.1	3	14335164		LSM3 - LINC01267	ENSG00000170860	ENSG00000251576		134042	13287	rs35005811-?	rs35005811	0	35005811	intergenic_variant	1	NR	6E-7	6.221848749616356		1.41		NR [3356024] (imputed)	N	renal cell carcinoma	http://www.ebi.ac.uk/efo/EFO_0000681	GCST90319855	Genome-wide genotyping array
2024-03-04	38200428	Hong JY	2024-01-10	BMC Genomics	www.ncbi.nlm.nih.gov/pubmed/38200428	Polygenic risk score model for renal cell carcinoma in the Korean population and relationship with lifestyle-associated factors.	Renal cell carcinoma	992 Korean ancestry cases, 3,431 Korean ancestry controls	NA	3p22.3	3	33170460		SUSD5			ENSG00000173705			rs67756935-?	rs67756935	0	67756935	intron_variant	0	NR	3E-11	10.522878745280337		0.436		NR [3356024] (imputed)	N	renal cell carcinoma	http://www.ebi.ac.uk/efo/EFO_0000681	GCST90319855	Genome-wide genotyping array
2024-03-04	38200428	Hong JY	2024-01-10	BMC Genomics	www.ncbi.nlm.nih.gov/pubmed/38200428	Polygenic risk score model for renal cell carcinoma in the Korean population and relationship with lifestyle-associated factors.	Renal cell carcinoma	992 Korean ancestry cases, 3,431 Korean ancestry controls	NA	3q13.33	3	120781246		GTF2E1			ENSG00000153767			rs3732401-?	rs3732401	0	3732401	missense_variant	0	NR	7E-6	5.154901959985743		1.31		NR [3356024] (imputed)	N	renal cell carcinoma	http://www.ebi.ac.uk/efo/EFO_0000681	GCST90319855	Genome-wide genotyping array
2024-03-04	38200428	Hong JY	2024-01-10	BMC Genomics	www.ncbi.nlm.nih.gov/pubmed/38200428	Polygenic risk score model for renal cell carcinoma in the Korean population and relationship with lifestyle-associated factors.	Renal cell carcinoma	992 Korean ancestry cases, 3,431 Korean ancestry controls	NA	4q21.23	4	85781439		ARHGAP24			ENSG00000138639			rs76221875-?	rs76221875	0	76221875	intron_variant	0	NR	2E-7	6.698970004336019		0.553		NR [3356024] (imputed)	N	renal cell carcinoma	http://www.ebi.ac.uk/efo/EFO_0000681	GCST90319855	Genome-wide genotyping array
2024-03-04	38200428	Hong JY	2024-01-10	BMC Genomics	www.ncbi.nlm.nih.gov/pubmed/38200428	Polygenic risk score model for renal cell carcinoma in the Korean population and relationship with lifestyle-associated factors.	Renal cell carcinoma	992 Korean ancestry cases, 3,431 Korean ancestry controls	NA	5p15.33	5	1308437		TERT - MIR4457	ENSG00000164362	ENSG00000263670		13369	873	rs4635969-?	rs4635969	0	4635969	intergenic_variant	1	NR	3E-7	6.522878745280337		0.552		NR [3356024] (imputed)	N	renal cell carcinoma	http://www.ebi.ac.uk/efo/EFO_0000681	GCST90319855	Genome-wide genotyping array
2024-03-04	38200428	Hong JY	2024-01-10	BMC Genomics	www.ncbi.nlm.nih.gov/pubmed/38200428	Polygenic risk score model for renal cell carcinoma in the Korean population and relationship with lifestyle-associated factors.	Renal cell carcinoma	992 Korean ancestry cases, 3,431 Korean ancestry controls	NA	5q23.2	5	122323390		SNCAIP			ENSG00000064692			rs78544457-?	rs78544457	0	78544457	intron_variant	0	NR	8E-7	6.096910013008056		0.584		NR [3356024] (imputed)	N	renal cell carcinoma	http://www.ebi.ac.uk/efo/EFO_0000681	GCST90319855	Genome-wide genotyping array
2024-03-04	38200428	Hong JY	2024-01-10	BMC Genomics	www.ncbi.nlm.nih.gov/pubmed/38200428	Polygenic risk score model for renal cell carcinoma in the Korean population and relationship with lifestyle-associated factors.	Renal cell carcinoma	992 Korean ancestry cases, 3,431 Korean ancestry controls	NA	5q32	5	148198614		FBXO38-DT			ENSG00000247199			rs17719136-?	rs17719136	0	17719136	intron_variant	0	NR	4E-6	5.3979400086720375		0.588		NR [3356024] (imputed)	N	renal cell carcinoma	http://www.ebi.ac.uk/efo/EFO_0000681	GCST90319855	Genome-wide genotyping array
2024-03-04	38200428	Hong JY	2024-01-10	BMC Genomics	www.ncbi.nlm.nih.gov/pubmed/38200428	Polygenic risk score model for renal cell carcinoma in the Korean population and relationship with lifestyle-associated factors.	Renal cell carcinoma	992 Korean ancestry cases, 3,431 Korean ancestry controls	NA	5q35.3	5	181031802		RNU6-1036P - BTNL9	ENSG00000206686	ENSG00000165810		24418	8423	rs79192363-?	rs79192363	0	79192363	intergenic_variant	1	NR	1E-6	6.0		0.529		NR [3356024] (imputed)	N	renal cell carcinoma	http://www.ebi.ac.uk/efo/EFO_0000681	GCST90319855	Genome-wide genotyping array
2024-03-04	38200428	Hong JY	2024-01-10	BMC Genomics	www.ncbi.nlm.nih.gov/pubmed/38200428	Polygenic risk score model for renal cell carcinoma in the Korean population and relationship with lifestyle-associated factors.	Renal cell carcinoma	992 Korean ancestry cases, 3,431 Korean ancestry controls	NA	6p25.3	6	914591		EXOC2 - LINC01622	ENSG00000112685	ENSG00000286785		221452	43732	rs6597341-?	rs6597341	0	6597341	intergenic_variant	1	NR	6E-8	7.221848749616356		0.534		NR [3356024] (imputed)	N	renal cell carcinoma	http://www.ebi.ac.uk/efo/EFO_0000681	GCST90319855	Genome-wide genotyping array
2024-03-04	38200428	Hong JY	2024-01-10	BMC Genomics	www.ncbi.nlm.nih.gov/pubmed/38200428	Polygenic risk score model for renal cell carcinoma in the Korean population and relationship with lifestyle-associated factors.	Renal cell carcinoma	992 Korean ancestry cases, 3,431 Korean ancestry controls	NA	6q22.31	6	119720064		MAN1A1 - MIR3144	ENSG00000111885	ENSG00000265725		370303	295115	rs75659100-?	rs75659100	0	75659100	regulatory_region_variant	1	NR	6E-6	5.221848749616356		0.582		NR [3356024] (imputed)	N	renal cell carcinoma	http://www.ebi.ac.uk/efo/EFO_0000681	GCST90319855	Genome-wide genotyping array
2024-03-04	38200428	Hong JY	2024-01-10	BMC Genomics	www.ncbi.nlm.nih.gov/pubmed/38200428	Polygenic risk score model for renal cell carcinoma in the Korean population and relationship with lifestyle-associated factors.	Renal cell carcinoma	992 Korean ancestry cases, 3,431 Korean ancestry controls	NA	6q22.33	6	129545402		LAMA2 - ARHGAP18	ENSG00000196569	ENSG00000146376		28836	30730	rs4897331-?	rs4897331	0	4897331	intron_variant	1	NR	4E-6	5.3979400086720375		0.58		NR [3356024] (imputed)	N	renal cell carcinoma	http://www.ebi.ac.uk/efo/EFO_0000681	GCST90319855	Genome-wide genotyping array
2024-03-04	38200428	Hong JY	2024-01-10	BMC Genomics	www.ncbi.nlm.nih.gov/pubmed/38200428	Polygenic risk score model for renal cell carcinoma in the Korean population and relationship with lifestyle-associated factors.	Renal cell carcinoma	992 Korean ancestry cases, 3,431 Korean ancestry controls	NA	7q21.11	7	81198972		SEMA3C - EIF4EP4	ENSG00000075223	ENSG00000232968		276613	264064	rs73149350-?	rs73149350	0	73149350	non_coding_transcript_exon_variant	1	NR	2E-7	6.698970004336019		0.501		NR [3356024] (imputed)	N	renal cell carcinoma	http://www.ebi.ac.uk/efo/EFO_0000681	GCST90319855	Genome-wide genotyping array
2024-03-04	38200428	Hong JY	2024-01-10	BMC Genomics	www.ncbi.nlm.nih.gov/pubmed/38200428	Polygenic risk score model for renal cell carcinoma in the Korean population and relationship with lifestyle-associated factors.	Renal cell carcinoma	992 Korean ancestry cases, 3,431 Korean ancestry controls	NA	7q21.13	7	89220566		ZNF804B			ENSG00000182348			rs75995217-?	rs75995217	0	75995217	intron_variant	0	NR	1E-6	6.0		0.541		NR [3356024] (imputed)	N	renal cell carcinoma	http://www.ebi.ac.uk/efo/EFO_0000681	GCST90319855	Genome-wide genotyping array
2024-03-04	38200428	Hong JY	2024-01-10	BMC Genomics	www.ncbi.nlm.nih.gov/pubmed/38200428	Polygenic risk score model for renal cell carcinoma in the Korean population and relationship with lifestyle-associated factors.	Renal cell carcinoma	992 Korean ancestry cases, 3,431 Korean ancestry controls	NA	7q36.1	7	151814296		PRKAG2			ENSG00000106617			rs56129741-?	rs56129741	0	56129741	intron_variant	0	NR	8E-6	5.096910013008056		0.604		NR [3356024] (imputed)	N	renal cell carcinoma	http://www.ebi.ac.uk/efo/EFO_0000681	GCST90319855	Genome-wide genotyping array
2024-03-04	38200428	Hong JY	2024-01-10	BMC Genomics	www.ncbi.nlm.nih.gov/pubmed/38200428	Polygenic risk score model for renal cell carcinoma in the Korean population and relationship with lifestyle-associated factors.	Renal cell carcinoma	992 Korean ancestry cases, 3,431 Korean ancestry controls	NA	8q21.11	8	73374349		RDH10-AS1 - STAU2-AS1	ENSG00000250295	ENSG00000253302		17888	45655	rs78392740-?	rs78392740	0	78392740	intergenic_variant	1	NR	5E-6	5.301029995663981		1.54		NR [3356024] (imputed)	N	renal cell carcinoma	http://www.ebi.ac.uk/efo/EFO_0000681	GCST90319855	Genome-wide genotyping array
2024-03-04	38200428	Hong JY	2024-01-10	BMC Genomics	www.ncbi.nlm.nih.gov/pubmed/38200428	Polygenic risk score model for renal cell carcinoma in the Korean population and relationship with lifestyle-associated factors.	Renal cell carcinoma	992 Korean ancestry cases, 3,431 Korean ancestry controls	NA	9p22.2	9	17854785		SH3GL2 - ADAMTSL1	ENSG00000107295	ENSG00000178031		57661	51778	rs57845130-?	rs57845130	0	57845130	intergenic_variant	1	NR	6E-7	6.221848749616356		0.523		NR [3356024] (imputed)	N	renal cell carcinoma	http://www.ebi.ac.uk/efo/EFO_0000681	GCST90319855	Genome-wide genotyping array
2024-03-04	38200428	Hong JY	2024-01-10	BMC Genomics	www.ncbi.nlm.nih.gov/pubmed/38200428	Polygenic risk score model for renal cell carcinoma in the Korean population and relationship with lifestyle-associated factors.	Renal cell carcinoma	992 Korean ancestry cases, 3,431 Korean ancestry controls	NA	9q33.3	9	124284737		NEK6			ENSG00000119408			rs73584329-?	rs73584329	0	73584329	intron_variant	0	NR	8E-7	6.096910013008056		0.568		NR [3356024] (imputed)	N	renal cell carcinoma	http://www.ebi.ac.uk/efo/EFO_0000681	GCST90319855	Genome-wide genotyping array
2024-03-04	38200428	Hong JY	2024-01-10	BMC Genomics	www.ncbi.nlm.nih.gov/pubmed/38200428	Polygenic risk score model for renal cell carcinoma in the Korean population and relationship with lifestyle-associated factors.	Renal cell carcinoma	992 Korean ancestry cases, 3,431 Korean ancestry controls	NA	9q34.3	9	135834734		CAMSAP1			ENSG00000130559			rs74588014-?	rs74588014	0	74588014	intron_variant	0	NR	3E-6	5.522878745280337		0.585		NR [3356024] (imputed)	N	renal cell carcinoma	http://www.ebi.ac.uk/efo/EFO_0000681	GCST90319855	Genome-wide genotyping array
2024-03-04	38200428	Hong JY	2024-01-10	BMC Genomics	www.ncbi.nlm.nih.gov/pubmed/38200428	Polygenic risk score model for renal cell carcinoma in the Korean population and relationship with lifestyle-associated factors.	Renal cell carcinoma	992 Korean ancestry cases, 3,431 Korean ancestry controls	NA	11p15.4	11	7620289		PPFIBP2			ENSG00000166387			rs11041484-?	rs11041484	0	11041484	intron_variant	0	NR	4E-7	6.3979400086720375		0.545		NR [3356024] (imputed)	N	renal cell carcinoma	http://www.ebi.ac.uk/efo/EFO_0000681	GCST90319855	Genome-wide genotyping array
2024-03-04	38200428	Hong JY	2024-01-10	BMC Genomics	www.ncbi.nlm.nih.gov/pubmed/38200428	Polygenic risk score model for renal cell carcinoma in the Korean population and relationship with lifestyle-associated factors.	Renal cell carcinoma	992 Korean ancestry cases, 3,431 Korean ancestry controls	NA	11p12	11	42389412		LINC02740 - HNRNPKP3	ENSG00000255109	ENSG00000293312		135691	731350	rs117352285-?	rs117352285	0	117352285	intergenic_variant	1	NR	4E-7	6.3979400086720375		0.534		NR [3356024] (imputed)	N	renal cell carcinoma	http://www.ebi.ac.uk/efo/EFO_0000681	GCST90319855	Genome-wide genotyping array
2024-03-04	38200428	Hong JY	2024-01-10	BMC Genomics	www.ncbi.nlm.nih.gov/pubmed/38200428	Polygenic risk score model for renal cell carcinoma in the Korean population and relationship with lifestyle-associated factors.	Renal cell carcinoma	992 Korean ancestry cases, 3,431 Korean ancestry controls	NA	12q13.3	12	56938448		SDR9C7 - RDH16	ENSG00000170426	ENSG00000139547		4040	12983	rs11829786-?	rs11829786	0	11829786	intergenic_variant	1	NR	4E-7	6.3979400086720375		0.528		NR [3356024] (imputed)	N	renal cell carcinoma	http://www.ebi.ac.uk/efo/EFO_0000681	GCST90319855	Genome-wide genotyping array
2024-03-04	38200428	Hong JY	2024-01-10	BMC Genomics	www.ncbi.nlm.nih.gov/pubmed/38200428	Polygenic risk score model for renal cell carcinoma in the Korean population and relationship with lifestyle-associated factors.	Renal cell carcinoma	992 Korean ancestry cases, 3,431 Korean ancestry controls	NA	12q14.3	12	66525016		GRIP1			ENSG00000155974			rs7973376-?	rs7973376	0	7973376	intron_variant	0	NR	4E-6	5.3979400086720375		0.732		NR [3356024] (imputed)	N	renal cell carcinoma	http://www.ebi.ac.uk/efo/EFO_0000681	GCST90319855	Genome-wide genotyping array
2024-03-04	38200428	Hong JY	2024-01-10	BMC Genomics	www.ncbi.nlm.nih.gov/pubmed/38200428	Polygenic risk score model for renal cell carcinoma in the Korean population and relationship with lifestyle-associated factors.	Renal cell carcinoma	992 Korean ancestry cases, 3,431 Korean ancestry controls	NA	12q23.2	12	103463130		C12orf42			ENSG00000179088			rs12813302-?	rs12813302	0	12813302	intron_variant	0	NR	1E-6	6.0		0.564		NR [3356024] (imputed)	N	renal cell carcinoma	http://www.ebi.ac.uk/efo/EFO_0000681	GCST90319855	Genome-wide genotyping array
2024-03-04	38200428	Hong JY	2024-01-10	BMC Genomics	www.ncbi.nlm.nih.gov/pubmed/38200428	Polygenic risk score model for renal cell carcinoma in the Korean population and relationship with lifestyle-associated factors.	Renal cell carcinoma	992 Korean ancestry cases, 3,431 Korean ancestry controls	NA	13q33.3	13	108237899		ABHD13 - TNFSF13B	ENSG00000139826	ENSG00000102524		3656	13341	rs200334091-?	rs200334091	0	200334091	intergenic_variant	1	NR	2E-7	6.698970004336019		0.554		NR [3356024] (imputed)	N	renal cell carcinoma	http://www.ebi.ac.uk/efo/EFO_0000681	GCST90319855	Genome-wide genotyping array
2024-03-04	38200428	Hong JY	2024-01-10	BMC Genomics	www.ncbi.nlm.nih.gov/pubmed/38200428	Polygenic risk score model for renal cell carcinoma in the Korean population and relationship with lifestyle-associated factors.	Renal cell carcinoma	992 Korean ancestry cases, 3,431 Korean ancestry controls	NA	13q34	13	112914672		MCF2L			ENSG00000126217			rs72661905-?	rs72661905	0	72661905	intron_variant	0	NR	3E-7	6.522878745280337		0.528		NR [3356024] (imputed)	N	renal cell carcinoma	http://www.ebi.ac.uk/efo/EFO_0000681	GCST90319855	Genome-wide genotyping array
2024-03-04	38200428	Hong JY	2024-01-10	BMC Genomics	www.ncbi.nlm.nih.gov/pubmed/38200428	Polygenic risk score model for renal cell carcinoma in the Korean population and relationship with lifestyle-associated factors.	Renal cell carcinoma	992 Korean ancestry cases, 3,431 Korean ancestry controls	NA	14q11.2	14	20845109		RNASE1 - RNASE3	ENSG00000129538	ENSG00000169397		42254	46276	rs116907254-?	rs116907254	0	116907254	intergenic_variant	1	NR	9E-7	6.045757490560675		0.577		NR [3356024] (imputed)	N	renal cell carcinoma	http://www.ebi.ac.uk/efo/EFO_0000681	GCST90319855	Genome-wide genotyping array
2024-03-04	38200428	Hong JY	2024-01-10	BMC Genomics	www.ncbi.nlm.nih.gov/pubmed/38200428	Polygenic risk score model for renal cell carcinoma in the Korean population and relationship with lifestyle-associated factors.	Renal cell carcinoma	992 Korean ancestry cases, 3,431 Korean ancestry controls	NA	14q24.2	14	72809542		DPF3			ENSG00000205683			rs12050132-?	rs12050132	0	12050132	intron_variant	0	NR	9E-7	6.045757490560675		1.34		NR [3356024] (imputed)	N	renal cell carcinoma	http://www.ebi.ac.uk/efo/EFO_0000681	GCST90319855	Genome-wide genotyping array
2024-03-04	38200428	Hong JY	2024-01-10	BMC Genomics	www.ncbi.nlm.nih.gov/pubmed/38200428	Polygenic risk score model for renal cell carcinoma in the Korean population and relationship with lifestyle-associated factors.	Renal cell carcinoma	992 Korean ancestry cases, 3,431 Korean ancestry controls	NA	14q32.2	14	97112640		VRK1 - LINC02304	ENSG00000100749	ENSG00000259110		157794	42217	rs11624534-?	rs11624534	0	11624534	intron_variant	1	NR	1E-5	5.0		1.34		NR [3356024] (imputed)	N	renal cell carcinoma	http://www.ebi.ac.uk/efo/EFO_0000681	GCST90319855	Genome-wide genotyping array
